"entity_id","domain","state","friendly_name","device_class","unit_of_measurement"
"media_player.serverbrowsermod","media_player","unavailable","serverBrowsermod","",""
"sensor.serverbrowsermod_panel","sensor","unavailable","serverBrowsermod Panel","",""
"camera.serverbrowsermod","camera","unavailable","serverBrowsermod","",""
"sensor.average_home_temperature","sensor","74.3","Average Home Temperature","temperature","°F"
"sensor.kitchen_range_status","sensor","Off","Kitchen Range Status","",""
"camera.10_0_0_60","camera","idle","front Porch ring mqtt","",""
"camera.10_0_0_60_2","camera","unavailable","10_0_0_60","",""
"binary_sensor.kitchen_main_mic_muted","binary_sensor","off","Kitchen Main Mic muted","",""
"binary_sensor.kitchen_main_music_active","binary_sensor","off","Kitchen Main Music active","",""
"device_tracker.kitchen_main","device_tracker","unknown","Kitchen Main","",""
"sensor.kitchen_main_audio_mode","sensor","unknown","Kitchen Main Audio mode","enum",""
"sensor.kitchen_main_volume_level_music","sensor","unknown","Kitchen Main Volume level music","",""
"sensor.kitchen_main_battery_level","sensor","61","Kitchen Main Battery level","battery","%"
"sensor.kitchen_main_battery_state","sensor","discharging","Kitchen Main Battery state","enum",""
"sensor.kitchen_main_charger_type","sensor","none","Kitchen Main Charger type","enum",""
"sensor.kitchen_main_bluetooth_connection","sensor","unknown","Kitchen Main Bluetooth connection","","connection(s)"
"sensor.kitchen_main_ble_transmitter","sensor","unknown","Kitchen Main BLE transmitter","enum",""
"sensor.kitchen_main_beacon_monitor","sensor","Bluetooth is turned off","Kitchen Main Beacon monitor","enum",""
"sensor.kitchen_main_internal_storage","sensor","unknown","Kitchen Main Internal storage","","%"
"sensor.kitchen_main_external_storage","sensor","unknown","Kitchen Main External storage","","%"
"binary_sensor.pauls_ipad_focus","binary_sensor","off","Paul’s iPad Focus","",""
"device_tracker.pauls_ipad","device_tracker","Home","Paul’s iPad","",""
"sensor.pauls_ipad_battery_level","sensor","75","Paul’s iPad Battery Level","battery","%"
"sensor.pauls_ipad_geocoded_location","sensor","2739 Davis Mill Rd
Augusta GA 30815
United States","Paul’s iPad Geocoded Location","",""
"sensor.pauls_ipad_battery_state","sensor","Charging","Paul’s iPad Battery State","",""
"sensor.pauls_ipad_bssid","sensor","72:13:1:e8:1a:22","Paul’s iPad BSSID","",""
"sensor.pauls_ipad_storage","sensor","25.87","Paul’s iPad Storage","","% available"
"sensor.pauls_ipad_ssid","sensor","sowu","Paul’s iPad SSID","",""
"sensor.pauls_ipad_connection_type","sensor","Wi-Fi","Paul’s iPad Connection Type","",""
"sensor.pauls_ipad_app_version","sensor","2025.12.1","Paul’s iPad App Version","",""
"sensor.pauls_ipad_last_update_trigger","sensor","Background Fetch","Paul’s iPad Last Update Trigger","",""
"sensor.pauls_ipad_location_permission","sensor","Authorized Always","Paul’s iPad Location permission","",""
"sensor.pauls_ipad_audio_output","sensor","Built-in Speaker","Paul’s iPad Audio Output","",""
"sensor.pauls_ipad_activity","sensor","Stationary","Paul’s iPad Activity","",""
"device_tracker.great_room_tv","device_tracker","unknown","Great Room TV","",""
"device_tracker.mb_fire_tv","device_tracker","unknown","mb fire tv","",""
"binary_sensor.tuellas_samsung_android_auto","binary_sensor","off","Tuellas Samsung Android Auto","connectivity",""
"device_tracker.ts","device_tracker","Home","Tuellas Samsung","",""
"sensor.tuellas_samsung_battery_level","sensor","18","Tuellas Samsung Battery level","battery","%"
"sensor.tuellas_samsung_battery_state","sensor","discharging","Tuellas Samsung Battery state","enum",""
"sensor.tuellas_samsung_charger_type","sensor","none","Tuellas Samsung Charger type","enum",""
"sensor.tuellas_samsung_car_speed","sensor","unavailable","Tuellas Samsung Car speed","speed","mph"
"sensor.tuellas_samsung_geocoded_location","sensor","2739 Davis Mill Rd, Hephzibah, GA 30815, USA","Tuellas Samsung Geocoded location","",""
"sensor.tuellas_samsung_pressure_sensor","sensor","29.8607191139814","Tuellas Samsung Pressure sensor","atmospheric_pressure","inHg"
"sensor.tuellas_samsung_proximity_sensor","sensor","far","Tuellas Samsung Proximity sensor","",""
"binary_sensor.sm_s928u1_android_auto","binary_sensor","off","SM-S928U1 Android Auto","connectivity",""
"binary_sensor.sm_s928u1_mic_muted","binary_sensor","off","SM-S928U1 Mic muted","",""
"binary_sensor.sm_s928u1_bluetooth_state","binary_sensor","on","SM-S928U1 Bluetooth state","",""
"binary_sensor.sm_s928u1_high_accuracy_mode","binary_sensor","unknown","SM-S928U1 High accuracy mode","",""
"binary_sensor.sm_s928u1_wi_fi_state","binary_sensor","on","SM-S928U1 Wi-Fi state","",""
"binary_sensor.sm_s928u1_nfc_state","binary_sensor","on","SM-S928U1 NFC state","",""
"device_tracker.dad_s_phone","device_tracker","home","SM-S928U1","",""
"sensor.sm_s928u1_detected_activity","sensor","still","SM-S928U1 Detected activity","enum",""
"sensor.sm_s928u1_battery_level","sensor","100","SM-S928U1 Battery level","battery","%"
"sensor.sm_s928u1_battery_state","sensor","full","SM-S928U1 Battery state","enum",""
"sensor.sm_s928u1_charger_type","sensor","ac","SM-S928U1 Charger type","enum",""
"sensor.sm_s928u1_battery_power","sensor","0.0","SM-S928U1 Battery power","power","W"
"sensor.sm_s928u1_bluetooth_connection","sensor","0","SM-S928U1 Bluetooth connection","","connection(s)"
"sensor.sm_s928u1_ble_transmitter","sensor","Transmitting","SM-S928U1 BLE transmitter","enum",""
"sensor.sm_s928u1_beacon_monitor","sensor","Monitoring","SM-S928U1 Beacon monitor","enum",""
"sensor.sm_s928u1_car_odometer","sensor","unavailable","SM-S928U1 Car odometer","distance","ft"
"sensor.sm_s928u1_car_speed","sensor","unavailable","SM-S928U1 Car speed","speed","mph"
"sensor.sm_s928u1_screen_orientation","sensor","portrait","SM-S928U1 Screen orientation","",""
"sensor.sm_s928u1_high_accuracy_update_interval","sensor","unknown","SM-S928U1 High accuracy update interval","","seconds"
"sensor.sm_s928u1_wi_fi_connection","sensor","sowu","SM-S928U1 Wi-Fi connection","",""
"sensor.sm_s928u1_phone_state","sensor","idle","SM-S928U1 Phone state","enum",""
"sensor.sm_s928u1_proximity_sensor","sensor","far","SM-S928U1 Proximity sensor","",""
"sensor.sm_s928u1_current_time_zone","sensor","Eastern Standard Time","SM-S928U1 Current time zone","",""
"device_tracker.tb361fu","device_tracker","unknown","TB361FU","",""
"sensor.tb361fu_battery_level","sensor","84","TB361FU Battery level","battery","%"
"sensor.tb361fu_battery_state","sensor","discharging","TB361FU Battery state","enum",""
"sensor.tb361fu_charger_type","sensor","none","TB361FU Charger type","enum",""
"device_tracker.p13pro","device_tracker","Home","P13PRO","",""
"sensor.p13pro_battery_level","sensor","38","P13PRO Battery level","battery","%"
"sensor.p13pro_battery_state","sensor","discharging","P13PRO Battery state","enum",""
"sensor.p13pro_charger_type","sensor","none","P13PRO Charger type","enum",""
"conversation.openai_conversation","conversation","2025-11-23T01:58:18.150797+00:00","OpenAI Conversation","",""
"ai_task.openai_ai_task","ai_task","unknown","OpenAI AI Task","",""
"sensor.11inchtabletbrowsermod_browser_id","sensor","11inchtabletbrowsermod","11inchtabletbrowsermod Browser ID","",""
"sensor.11inchtabletbrowsermod_browser_path","sensor","/command-center/lights","11inchtabletbrowsermod Browser path","",""
"sensor.11inchtabletbrowsermod_browser_visibility","sensor","visible","11inchtabletbrowsermod Browser visibility","",""
"sensor.11inchtabletbrowsermod_browser_useragent","sensor","Mozilla/5.0 (Linux; Android 15; P13PRO Build/AP3A.241105.008; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/143.0.7499.192 Safari/537.36 Home Assistant/2025.11.4-19134 (Android 15; P13PRO)","11inchtabletbrowsermod Browser userAgent","",""
"sensor.11inchtabletbrowsermod_browser_user","sensor","ADMIN","11inchtabletbrowsermod Browser user","",""
"binary_sensor.11inchtabletbrowsermod_browser_fullykiosk","binary_sensor","off","11inchtabletbrowsermod Browser FullyKiosk","",""
"sensor.11inchtabletbrowsermod_browser_width","sensor","1280","11inchtabletbrowsermod Browser width","","px"
"sensor.11inchtabletbrowsermod_browser_height","sensor","800","11inchtabletbrowsermod Browser height","","px"
"binary_sensor.11inchtabletbrowsermod_browser_dark_mode","binary_sensor","on","11inchtabletbrowsermod Browser dark mode","",""
"binary_sensor.11inchtabletbrowsermod","binary_sensor","off","11inchtabletbrowsermod","motion",""
"light.11inchtabletbrowsermod_screen","light","on","11inchtabletbrowsermod Screen","",""
"media_player.11inchtabletbrowsermod","media_player","off","11inchtabletbrowsermod","",""
"sensor.11inchtabletbrowsermod_panel","sensor","Command Center - Lights","11inchtabletbrowsermod Panel","",""
"camera.11inchtabletbrowsermod","camera","idle","11inchtabletbrowsermod","",""
"weather.forecast_home","weather","cloudy","Forecast Case De Sowu","",""
"binary_sensor.life360_online_sowu_paul_gmail_com","binary_sensor","on","Life360 online (sowu.paul@gmail.com)","connectivity",""
"device_tracker.life360_meiko_sowu","device_tracker","Loblolly","Life360 Meiko Sowu","",""
"device_tracker.mauriece_360","device_tracker","Home","Mauriece 360","",""
"device_tracker.paul_360","device_tracker","home","Paul 360","",""
"device_tracker.tuella_360","device_tracker","Home","Tuella 360","",""
"button.hubspace_api_thesowus_gmail_com_generate_debug","button","unknown","hubspace-Thesowus@gmail.com Generate Debug","",""
"button.hubspace_api_thesowus_gmail_com_generate_raw","button","unknown","hubspace-Thesowus@gmail.com Generate Raw","",""
"sensor.hallway_wifi_rssi","sensor","-46","Loblolly hallway wifi-rssi","signal_strength","dB"
"sensor.kitchen_light_wifi_rssi","sensor","-40","Kitchen light wifi-rssi","signal_strength","dB"
"sensor.outside_wifi_rssi","sensor","-44","Loblolly outside wifi-rssi","signal_strength","dB"
"sensor.paul_travel_time","sensor","0.000277777777777778","Paul Travel Time","duration","h"
"sensor.tuella_travel_time","sensor","0.0","Tuella Travel Time","duration","min"
"sensor.mauriece_travel_time","sensor","0.0","Mauriece Travel Time","duration","min"
"climate.thermostat","climate","heat","THERMOSTAT","",""
"sensor.thermostat_temperature","sensor","72.0","THERMOSTAT Temperature","temperature","°F"
"light.great_room_fan_and_light","light","off","Groom Ceiling fan","",""
"fan.master_bedroom","fan","off","m bedroom Ceiling fan","",""
"light.master_bedroom","light","off","m bedroom Ceiling fan","",""
"fan.great_room_fan_and_light","fan","off","Groom Ceiling fan","",""
"media_player.vlc_telnet","media_player","idle","VLC-TELNET","",""
"todo.shopping_list","todo","0","Shopping List","",""
"weather.kdnl","weather","partlycloudy","KDNL","",""
"camera.front_porch_live_view","camera","idle","front porch live view","",""
"camera.front_door_live_view","camera","idle","Loblolly front door","",""
"camera.living_room_live_view","camera","idle","living room Live view","",""
"camera.great_room_live_view","camera","idle","great room ringcsm Live view","",""
"camera.front_door_last_recording_2","camera","idle","Front Door Last recording","",""
"camera.front_door_last_recording","camera","idle","Front Door Last recording","",""
"event.front_door_ding_2","event","2026-01-08T17:06:01.039+00:00","Front Door Ding","doorbell",""
"event.front_door_ding","event","2025-12-16T16:38:31.920+00:00","Front Door Ding","doorbell",""
"event.living_room_ding","event","unknown","living room Ding","doorbell",""
"event.great_room_motion","event","2025-12-05T03:25:24.925+00:00","great room ringcsm Motion","motion",""
"event.front_door_motion_2","event","2026-01-10T03:56:29.340+00:00","Front Door Motion","motion",""
"event.front_door_motion","event","2026-01-09T01:28:18.259+00:00","Front Door Motion","motion",""
"event.living_room_motion","event","unknown","living room Motion","motion",""
"number.great_room_volume","number","5.0","great room ringcsm Volume","",""
"number.front_door_volume_2","number","4.0","Front Door Volume","",""
"number.front_door_volume","number","8.0","Front Door Volume","",""
"number.living_room_volume","number","5.0","living room Volume","",""
"sensor.great_room_battery","sensor","0","great room ringcsm Battery","battery","%"
"sensor.front_door_battery_3","sensor","unknown","Front Door Battery","battery","%"
"sensor.front_door_battery","sensor","100","Front Door Battery","battery","%"
"sensor.living_room_battery","sensor","unknown","living room Battery","battery","%"
"sensor.great_room_last_activity","sensor","2026-01-10T08:04:16+00:00","great room ringcsm Last activity","timestamp",""
"sensor.front_door_last_activity_2","sensor","2026-01-10T04:34:03+00:00","Front Door Last activity","timestamp",""
"sensor.front_door_last_activity","sensor","2026-01-09T02:55:09+00:00","Front Door Last activity","timestamp",""
"sensor.living_room_last_activity","sensor","2026-01-02T17:38:15+00:00","living room Last activity","timestamp",""
"siren.great_room_siren","siren","off","great room ringcsm Siren","",""
"update.swipe_navigation_card_update","update","off","Swipe Navigation Card update","",""
"update.tuya_local_update","update","off","Tuya Local update","",""
"update.browser_mod_update","update","off","browser_mod update","",""
"update.mushroom_themes_update","update","off","Mushroom Themes update","",""
"update.wallpanel_update","update","off","WallPanel update","",""
"update.slider_entity_row_update","update","off","slider-entity-row update","",""
"update.slider_button_card_update","update","off","Slider Button Card update","",""
"update.webrtc_camera_update","update","off","WebRTC Camera update","",""
"update.card_mod_update","update","off","card-mod update","",""
"update.atomic_calendar_revive_update","update","off","Atomic Calendar Revive update","",""
"update.mushroom_update","update","off","Mushroom update","",""
"update.hubspace_homeassistant_update","update","off","Hubspace-Homeassistant update","",""
"update.ai_automation_suggester_update","update","off","AI Automation Suggester update","",""
"update.alexa_media_player_update","update","on","Alexa Media Player update","",""
"update.google_maps_card_update","update","off","Google Maps Card update","",""
"update.life360_update","update","off","Life360 update","",""
"update.layout_card_update","update","off","layout-card update","",""
"update.home_assistant_swipe_navigation_update","update","off","Home Assistant Swipe Navigation update","",""
"update.stack_in_card_update","update","off","Stack In Card update","",""
"update.home_assistant_media_card_update","update","off","Home Assistant Media Card update","",""
"update.spotifyplus_update","update","off","SpotifyPlus update","",""
"update.big_slider_card_update","update","off","Big Slider Card update","",""
"update.button_card_update","update","off","button-card update","",""
"update.ble_adv_ceiling_fan_lamps_update","update","off","BLE ADV Ceiling Fan / Lamps update","",""
"update.ha_lovelace_card_waze_travel_time_update","update","off","HA (Lovelace) Card Waze Travel Time update","",""
"update.hacs_update","update","off","HACS update","",""
"update.mushroom_better_sliders_update","update","off","Mushroom - Better Sliders update","",""
"update.ttlock_update","update","off","TTLock update","",""
"sensor.ai_provider_status_google","sensor","error","AI Provider Status (Google)","",""
"sensor.max_input_tokens_google","sensor","500","Max Input Tokens (Google)","","tokens"
"sensor.max_output_tokens_google","sensor","500","Max Output Tokens (Google)","","tokens"
"sensor.ai_model_in_use_google","sensor","gemini-2.0-flash","AI Model In Use (Google)","",""
"sensor.last_error_message_google","sensor","unknown","Last Error Message (Google)","",""
"tts.google_translate_en_com","tts","2026-01-08T15:58:19.317821+00:00","Google Translate en com","",""
"light.kitchen_light_switch","light","off","Kitchen light Switch","",""
"media_player.living_room_tv_3","media_player","idle","Living Room TV","",""
"switch.hallway_switch","switch","off","Loblolly hallway Switch","",""
"switch.kitchen_light_switch","switch","off","Kitchen light Switch","",""
"switch.outside_switch","switch","on","Loblolly outside Switch","",""
"switch.front_door_in_home_chime","switch","on","Front Door In-home chime","",""
"switch.great_room_motion_detection","switch","on","great room ringcsm Motion detection","",""
"switch.front_door_motion_detection_2","switch","on","Front Door Motion detection","",""
"switch.front_door_motion_detection","switch","on","Front Door Motion detection","",""
"switch.living_room_motion_detection","switch","on","living room Motion detection","",""
"switch.browser_mod_pre_release","switch","on","browser_mod Pre-release","",""
"switch.ha_lovelace_card_waze_travel_time_pre_release","switch","off","HA (Lovelace) Card Waze Travel Time Pre-release","",""
"switch.ttlock_pre_release","switch","off","TTLock Pre-release","",""
"switch.great_room_fan_and_light_sound","switch","on","Groom Ceiling fan Beep","",""
"switch.master_bedroom_sound","switch","on","m bedroom Ceiling fan Beep","",""
"ai_task.google_ai_task","ai_task","unknown","Google AI Task","",""
"conversation.google_ai_conversation","conversation","2026-01-08T16:16:17.952507+00:00","Google AI Conversation","",""
"stt.google_ai_stt_2","stt","unknown","Google AI STT","",""
"tts.google_ai_tts","tts","2026-01-08T15:57:54.376172+00:00","Google AI TTS","",""
"stt.faster_whisper","stt","unknown","faster-whisper","",""
"wake_word.openwakeword","wake_word","2026-01-09T19:20:05.646417+00:00","openwakeword","",""
"tts.piper","tts","2026-01-08T19:49:17.551646+00:00","piper","",""
"select.jeffery_satellite_assistant","select","Home Assistant Cloud Jef","Jeffery Satellite Assistant","",""
"select.jeffery_satellite_assistant_2","select","preferred","Jeffery Satellite Assistant 2","",""
"select.jeffery_satellite_finished_speaking_detection","select","relaxed","Jeffery Satellite Finished speaking detection","",""
"select.jeffery_satellite_wake_word","select","unavailable","Jeffery Satellite Wake word","",""
"select.jeffery_satellite_wake_word_2","select","unavailable","Jeffery Satellite Wake word 2","",""
"number.jeffery_satellite_scr_save_delay","number","unavailable","Jeffery Satellite Scr/save delay","","secs"
"number.jeffery_satellite_scr_off_delay","number","unavailable","Jeffery Satellite Scr/off delay","","secs"
"number.jeffery_satellite_scr_save_brightness","number","unavailable","Jeffery Satellite Scr/save Brightness","","%"
"number.jeffery_satellite_default_brightness","number","unavailable","Jeffery Satellite Default Brightness","","%"
"sensor.jeffery_satellite_s3_temperature","sensor","unavailable","Jeffery Satellite S3 Temperature","temperature","°F"
"sensor.jeffery_satellite_s3_humidity","sensor","unavailable","Jeffery Satellite S3 Humidity","humidity","%"
"sensor.jeffery_satellite_battery_level","sensor","unavailable","Jeffery Satellite Battery level","battery","%"
"sensor.jeffery_satellite_wifi_db","sensor","unavailable","Jeffery Satellite WiFi db","signal_strength","dBm"
"sensor.jeffery_satellite_wifi_signal","sensor","unavailable","Jeffery Satellite WiFi Signal","","%"
"sensor.jeffery_satellite_ssid","sensor","unavailable","Jeffery Satellite SSID","",""
"sensor.jeffery_satellite_bssid","sensor","unavailable","Jeffery Satellite BSSID","",""
"sensor.jeffery_satellite_ip_address","sensor","unavailable","Jeffery Satellite IP Address","",""
"sensor.jeffery_satellite_device_uptime","sensor","unavailable","Jeffery Satellite Device uptime","",""
"sensor.jeffery_satellite_timer","sensor","unavailable","Jeffery Satellite Timer","",""
"switch.esp32_s3_box_3_cbfa30_speaker_enable","switch","unavailable","Jeffery Satellite Speaker Enable","",""
"switch.jeffery_satellite_display_conversation","switch","unavailable","Jeffery Satellite Display conversation","",""
"switch.jeffery_satellite_output_audio_externally","switch","unavailable","Jeffery Satellite Output audio externally","",""
"switch.esp32_s3_box_3_cbfa30_mute","switch","unavailable","Jeffery Satellite Mute","",""
"switch.jeffery_satellite_scr_save_enable","switch","unavailable","Jeffery Satellite Scr/save enable","",""
"switch.jeffery_satellite_scr_off_enable","switch","unavailable","Jeffery Satellite Scr/off enable","",""
"switch.jeffery_satellite_screen_wake_on_motion","switch","unavailable","Jeffery Satellite Screen wake on motion","",""
"switch.jeffery_satellite_play_wake_sound","switch","unavailable","Jeffery Satellite Play wake sound","",""
"switch.jeffery_satellite_mute_responses","switch","unavailable","Jeffery Satellite Mute Responses","",""
"light.jeffery_satellite_lcd_backlight","light","unavailable","Jeffery Satellite LCD Backlight","",""
"binary_sensor.jeffery_satellite_presence_detect","binary_sensor","unavailable","Jeffery Satellite Presence detect","occupancy",""
"text.jeffery_satellite_notification_text","text","unavailable","Jeffery Satellite Notification Text","",""
"button.jeffery_satellite_reboot","button","unavailable","Jeffery Satellite Reboot","restart",""
"media_player.jeffery_satellite_media_player","media_player","unavailable","Jeffery Satellite Media Player","speaker",""
"select.esp32_s3_box_3_cbfa30_wake_word_engine_location","select","unavailable","Jeffery Satellite Wake word engine location","",""
"select.jeffery_satellite_time_format","select","unavailable","Jeffery Satellite Time Format","",""
"sensor.hp_tango_black_cartridge","sensor","60","HP Tango black cartridge","","%"
"sensor.hp_tango_tri_color_cartridge","sensor","70","HP Tango tri-color cartridge","","%"
"sensor.casa_mop_battery","sensor","100","Casa mop Battery","battery","%"
"sensor.casa_mop_tank_level","sensor","100","Casa mop Tank level","","%"
"sensor.casa_mop_battery_cycles","sensor","unknown","Casa mop Battery cycles","",""
"sensor.casa_mop_total_cleaning_time","sensor","unknown","Casa mop Total cleaning time","","h"
"sensor.casa_mop_average_mission_time","sensor","73","Casa mop Average mission time","","min"
"sensor.casa_mop_total_missions","sensor","4","Casa mop Total missions","","Missions"
"sensor.casa_mop_successful_missions","sensor","3","Casa mop Successful missions","","Missions"
"sensor.casa_mop_canceled_missions","sensor","1","Casa mop Canceled missions","","Missions"
"sensor.casa_mop_failed_missions","sensor","0","Casa mop Failed missions","","Missions"
"sensor.casa_mop_dock_tank_level","sensor","unknown","Casa mop Dock tank level","","%"
"vacuum.casa_mop","vacuum","docked","Casa mop","",""
"media_player.living_room_tv_2","media_player","on","Great Room TV","tv",""
"remote.living_room_tv","remote","on","Great Room TV","",""
"sensor.hp_tango","sensor","idle","HP Tango","enum",""
"sensor.ai_automation_suggestions_google","sensor","No Suggestions","AI Automation Suggestions (Google)","",""
"media_player.living_room_tv","media_player","off","Great Room TV","",""
"automation.maintain_comfort_band_71_73degf","automation","on","Maintain Comfort Band 71–73°F","",""
"automation.hvac_fan_circulation_hourly","automation","on","HVAC Fan Circulation Hourly","",""
"automation.doorbell_front_door_popup_kitchen_tablet","automation","on","Doorbell Front Door Popup - Kitchen Tablet","",""
"automation.main_lights_master_on","automation","on","Main Lights Master On","",""
"automation.main_lights_master_off","automation","on","Main Lights Master Off","",""
"automation.hp_motion_detected","automation","on","HP Motion Detected","",""
"automation.hp_motion_cleared","automation","on","HP Motion Cleared","",""
"sensor.11inchtabletbrowsermod_browser_battery","sensor","81","11inchtabletbrowsermod Browser battery","battery","%"
"binary_sensor.11inchtabletbrowsermod_browser_charging","binary_sensor","off","11inchtabletbrowsermod Browser charging","",""
"calendar.family","calendar","off","Calendar","",""
"calendar.webcal_teamer_net_teams_111814298_23_24_daegu_middle_high_school_football_events_subscription_ics_f7fe22","calendar","off","Webcal://teamer.net/teams/111814298-23-24-daegu-middle-high-school-football/events/subscription.ics?f7fe22","",""
"calendar.sowu_paul_gmail_com","calendar","off","Sowu.paul@gmail.com","",""
"calendar.thesowus_gmail_com","calendar","off","Thesowus@gmail.com","",""
"calendar.birthdays","calendar","off","Birthdays","",""
"calendar.augusta_eagles_varsity_boys_basketball","calendar","off","Augusta eagles varsity boys basketball","",""
"media_player.spotify_paul_sowu","media_player","idle","Spotify Paul Sowu","",""
"light.dining_room_main_light","light","off","Dining Room Light","",""
"fan.dining_room_main_fan","fan","off","Dining Room Fan","",""
"cover.blind_tilt_5b8c","cover","closed","Blind Tilt 5B8C","blind",""
"binary_sensor.blind_tilt_5b8c_calibration","binary_sensor","on","Blind Tilt 5B8C Calibration","",""
"sensor.blind_tilt_5b8c_battery","sensor","61","Blind Tilt 5B8C Battery","battery","%"
"sensor.blind_tilt_5b8c_light_level","sensor","1","Blind Tilt 5B8C Light level","",""
"todo.my_tasks","todo","2","TODO","",""
"todo.paul","todo","0","Paul","",""
"todo.tuella","todo","0","Tuella","",""
"todo.house_tasks","todo","0","House tasks","",""
"media_player.hisense_l203x_8494","media_player","off","Hisense L203X 8494","tv",""
"switch.hisense_l203x_8494_mute","switch","off","Hisense L203X 8494 Mute","",""
"button.hisense_l203x_8494_identify","button","unknown","Hisense L203X 8494 Identify","identify",""
"media_player.great_room_dot","media_player","idle","Kitchen dot","",""
"media_player.t_s_echo_auto","media_player","idle","T's Echo Auto","",""
"media_player.office","media_player","idle","Great Room show","",""
"media_player.t_s_fire_tv","media_player","idle","T's Fire TV","",""
"media_player.t_s_4th_fire_tv","media_player","idle","T's 4th Fire TV","",""
"media_player.t_s_alexa_app_for_pc","media_player","unavailable","T's Alexa App for PC","",""
"media_player.show_8","media_player","unavailable","Show 8","",""
"media_player.this_device","media_player","idle","This Device","",""
"switch.great_room_dot_do_not_disturb_switch","switch","off","Kitchen dot do not disturb switch","switch",""
"switch.great_room_dot_shuffle_switch","switch","unavailable","Kitchen dot shuffle switch","switch",""
"switch.great_room_dot_repeat_switch","switch","unavailable","Kitchen dot repeat switch","switch",""
"switch.t_s_echo_auto_do_not_disturb_switch","switch","off","T's Echo Auto do not disturb switch","switch",""
"switch.office_do_not_disturb_switch","switch","off","Great Room show do not disturb switch","switch",""
"switch.office_shuffle_switch","switch","unavailable","Great Room show shuffle switch","switch",""
"switch.office_repeat_switch","switch","unavailable","Great Room show repeat switch","switch",""
